"Sample ID","Input","Input Type","Protocol Name","Output","Output Type"
"MBSMPL0020-15-1379","3107380 (Assay)","Assay","data transformation","3107380 (OTU)","data item"
"MBSMPL0020-15-1379","3107380 (Extract)","DNA extract","dna sequencing","3107380 (Assay)","Assay"
"MBSMPL0020-15-1379","MBSMPL0020-15-1379","sample from organism","dna extraction","3107380 (Extract)","DNA extract"
"MBSMPL0020-15-138","3100191 (Assay)","Assay","data transformation","3100191 (OTU)","data item"
"MBSMPL0020-15-138","3100191 (Extract)","DNA extract","dna sequencing","3100191 (Assay)","Assay"
"MBSMPL0020-15-138","MBSMPL0020-15-138","sample from organism","dna extraction","3100191 (Extract)","DNA extract"
"MBSMPL0020-15-1380","3107381 (Assay)","Assay","data transformation","3107381 (OTU)","data item"
"MBSMPL0020-15-1380","3107381 (Extract)","DNA extract","dna sequencing","3107381 (Assay)","Assay"
"MBSMPL0020-15-1380","MBSMPL0020-15-1380","sample from organism","dna extraction","3107381 (Extract)","DNA extract"
"MBSMPL0020-15-1381","3107382 (Assay)","Assay","data transformation","3107382 (OTU)","data item"
"MBSMPL0020-15-1381","3107382 (Extract)","DNA extract","dna sequencing","3107382 (Assay)","Assay"
"MBSMPL0020-15-1381","MBSMPL0020-15-1381","sample from organism","dna extraction","3107382 (Extract)","DNA extract"
"MBSMPL0020-15-1382","3107383 (Assay)","Assay","data transformation","3107383 (OTU)","data item"
"MBSMPL0020-15-1382","3107383 (Extract)","DNA extract","dna sequencing","3107383 (Assay)","Assay"
"MBSMPL0020-15-1382","MBSMPL0020-15-1382","sample from organism","dna extraction","3107383 (Extract)","DNA extract"
"MBSMPL0020-15-1383","3107384 (Assay)","Assay","data transformation","3107384 (OTU)","data item"
"MBSMPL0020-15-1383","3107384 (Extract)","DNA extract","dna sequencing","3107384 (Assay)","Assay"
"MBSMPL0020-15-1383","MBSMPL0020-15-1383","sample from organism","dna extraction","3107384 (Extract)","DNA extract"
"MBSMPL0020-15-1384","3107385 (Assay)","Assay","data transformation","3107385 (OTU)","data item"
"MBSMPL0020-15-1384","3107385 (Extract)","DNA extract","dna sequencing","3107385 (Assay)","Assay"
"MBSMPL0020-15-1384","MBSMPL0020-15-1384","sample from organism","dna extraction","3107385 (Extract)","DNA extract"
"MBSMPL0020-15-1385","3107388 (Assay)","Assay","data transformation","3107388 (OTU)","data item"
"MBSMPL0020-15-1385","3107388 (Extract)","DNA extract","dna sequencing","3107388 (Assay)","Assay"
"MBSMPL0020-15-1385","MBSMPL0020-15-1385","sample from organism","dna extraction","3107388 (Extract)","DNA extract"
"MBSMPL0020-15-1386","3107389 (Assay)","Assay","data transformation","3107389 (OTU)","data item"
"MBSMPL0020-15-1386","3107389 (Extract)","DNA extract","dna sequencing","3107389 (Assay)","Assay"
"MBSMPL0020-15-1386","MBSMPL0020-15-1386","sample from organism","dna extraction","3107389 (Extract)","DNA extract"
"MBSMPL0020-15-1387","3107390 (Assay)","Assay","data transformation","3107390 (OTU)","data item"
"MBSMPL0020-15-1387","3107390 (Extract)","DNA extract","dna sequencing","3107390 (Assay)","Assay"
"MBSMPL0020-15-1387","MBSMPL0020-15-1387","sample from organism","dna extraction","3107390 (Extract)","DNA extract"
"MBSMPL0020-15-1388","3107391 (Assay)","Assay","data transformation","3107391 (OTU)","data item"
"MBSMPL0020-15-1388","3107391 (Extract)","DNA extract","dna sequencing","3107391 (Assay)","Assay"
"MBSMPL0020-15-1388","MBSMPL0020-15-1388","sample from organism","dna extraction","3107391 (Extract)","DNA extract"
"MBSMPL0020-15-1389","3107394 (Assay)","Assay","data transformation","3107394 (OTU)","data item"
"MBSMPL0020-15-1389","3107394 (Extract)","DNA extract","dna sequencing","3107394 (Assay)","Assay"
"MBSMPL0020-15-1389","MBSMPL0020-15-1389","sample from organism","dna extraction","3107394 (Extract)","DNA extract"
"MBSMPL0020-15-139","3100193 (Assay)","Assay","data transformation","3100193 (OTU)","data item"
"MBSMPL0020-15-139","3100193 (Extract)","DNA extract","dna sequencing","3100193 (Assay)","Assay"
"MBSMPL0020-15-139","MBSMPL0020-15-139","sample from organism","dna extraction","3100193 (Extract)","DNA extract"
"MBSMPL0020-15-1390","3107402 (Assay)","Assay","data transformation","3107402 (OTU)","data item"
"MBSMPL0020-15-1390","3107402 (Extract)","DNA extract","dna sequencing","3107402 (Assay)","Assay"
"MBSMPL0020-15-1390","MBSMPL0020-15-1390","sample from organism","dna extraction","3107402 (Extract)","DNA extract"
"MBSMPL0020-15-1391","3107404 (Assay)","Assay","data transformation","3107404 (OTU)","data item"
"MBSMPL0020-15-1391","3107404 (Extract)","DNA extract","dna sequencing","3107404 (Assay)","Assay"
"MBSMPL0020-15-1391","MBSMPL0020-15-1391","sample from organism","dna extraction","3107404 (Extract)","DNA extract"
"MBSMPL0020-15-1392","3107405 (Assay)","Assay","data transformation","3107405 (OTU)","data item"
"MBSMPL0020-15-1392","3107405 (Extract)","DNA extract","dna sequencing","3107405 (Assay)","Assay"
"MBSMPL0020-15-1392","MBSMPL0020-15-1392","sample from organism","dna extraction","3107405 (Extract)","DNA extract"
"MBSMPL0020-15-1393","3107406 (Assay)","Assay","data transformation","3107406 (OTU)","data item"
"MBSMPL0020-15-1393","3107406 (Extract)","DNA extract","dna sequencing","3107406 (Assay)","Assay"
"MBSMPL0020-15-1393","MBSMPL0020-15-1393","sample from organism","dna extraction","3107406 (Extract)","DNA extract"
"MBSMPL0020-15-1394","3107407 (Assay)","Assay","data transformation","3107407 (OTU)","data item"
"MBSMPL0020-15-1394","3107407 (Extract)","DNA extract","dna sequencing","3107407 (Assay)","Assay"
"MBSMPL0020-15-1394","MBSMPL0020-15-1394","sample from organism","dna extraction","3107407 (Extract)","DNA extract"
"MBSMPL0020-15-1395","3107408 (Assay)","Assay","data transformation","3107408 (OTU)","data item"
"MBSMPL0020-15-1395","3107408 (Extract)","DNA extract","dna sequencing","3107408 (Assay)","Assay"
"MBSMPL0020-15-1395","MBSMPL0020-15-1395","sample from organism","dna extraction","3107408 (Extract)","DNA extract"
"MBSMPL0020-15-1396","3107413 (Assay)","Assay","data transformation","3107413 (OTU)","data item"
"MBSMPL0020-15-1396","3107413 (Extract)","DNA extract","dna sequencing","3107413 (Assay)","Assay"
"MBSMPL0020-15-1396","MBSMPL0020-15-1396","sample from organism","dna extraction","3107413 (Extract)","DNA extract"
"MBSMPL0020-15-1397","3107414 (Assay)","Assay","data transformation","3107414 (OTU)","data item"
"MBSMPL0020-15-1397","3107414 (Extract)","DNA extract","dna sequencing","3107414 (Assay)","Assay"
"MBSMPL0020-15-1397","MBSMPL0020-15-1397","sample from organism","dna extraction","3107414 (Extract)","DNA extract"
"MBSMPL0020-15-1398","3107415 (Assay)","Assay","data transformation","3107415 (OTU)","data item"
"MBSMPL0020-15-1398","3107415 (Extract)","DNA extract","dna sequencing","3107415 (Assay)","Assay"
"MBSMPL0020-15-1398","MBSMPL0020-15-1398","sample from organism","dna extraction","3107415 (Extract)","DNA extract"
"MBSMPL0020-15-1399","3107418 (Assay)","Assay","data transformation","3107418 (OTU)","data item"
"MBSMPL0020-15-1399","3107418 (Extract)","DNA extract","dna sequencing","3107418 (Assay)","Assay"
"MBSMPL0020-15-1399","MBSMPL0020-15-1399","sample from organism","dna extraction","3107418 (Extract)","DNA extract"
"MBSMPL0020-15-14","3000060 (Assay)","Assay","data transformation","3000060 (OTU)","data item"
"MBSMPL0020-15-14","3000060 (Extract)","DNA extract","dna sequencing","3000060 (Assay)","Assay"
"MBSMPL0020-15-14","MBSMPL0020-15-14","sample from organism","dna extraction","3000060 (Extract)","DNA extract"
"MBSMPL0020-15-140","3100195 (Assay)","Assay","data transformation","3100195 (OTU)","data item"
"MBSMPL0020-15-140","3100195 (Extract)","DNA extract","dna sequencing","3100195 (Assay)","Assay"
"MBSMPL0020-15-140","MBSMPL0020-15-140","sample from organism","dna extraction","3100195 (Extract)","DNA extract"
"MBSMPL0020-15-1400","3107427 (Assay)","Assay","data transformation","3107427 (OTU)","data item"
"MBSMPL0020-15-1400","3107427 (Extract)","DNA extract","dna sequencing","3107427 (Assay)","Assay"
"MBSMPL0020-15-1400","MBSMPL0020-15-1400","sample from organism","dna extraction","3107427 (Extract)","DNA extract"
"MBSMPL0020-15-1401","3107428 (Assay)","Assay","data transformation","3107428 (OTU)","data item"
"MBSMPL0020-15-1401","3107428 (Extract)","DNA extract","dna sequencing","3107428 (Assay)","Assay"
"MBSMPL0020-15-1401","MBSMPL0020-15-1401","sample from organism","dna extraction","3107428 (Extract)","DNA extract"
"MBSMPL0020-15-1402","3107429 (Assay)","Assay","data transformation","3107429 (OTU)","data item"
"MBSMPL0020-15-1402","3107429 (Extract)","DNA extract","dna sequencing","3107429 (Assay)","Assay"
"MBSMPL0020-15-1402","MBSMPL0020-15-1402","sample from organism","dna extraction","3107429 (Extract)","DNA extract"
"MBSMPL0020-15-1403","3107430 (Assay)","Assay","data transformation","3107430 (OTU)","data item"
"MBSMPL0020-15-1403","3107430 (Extract)","DNA extract","dna sequencing","3107430 (Assay)","Assay"
"MBSMPL0020-15-1403","MBSMPL0020-15-1403","sample from organism","dna extraction","3107430 (Extract)","DNA extract"
"MBSMPL0020-15-1404","3107431 (Assay)","Assay","data transformation","3107431 (OTU)","data item"
"MBSMPL0020-15-1404","3107431 (Extract)","DNA extract","dna sequencing","3107431 (Assay)","Assay"
"MBSMPL0020-15-1404","MBSMPL0020-15-1404","sample from organism","dna extraction","3107431 (Extract)","DNA extract"
"MBSMPL0020-15-1405","3107432 (Assay)","Assay","data transformation","3107432 (OTU)","data item"
"MBSMPL0020-15-1405","3107432 (Extract)","DNA extract","dna sequencing","3107432 (Assay)","Assay"
"MBSMPL0020-15-1405","MBSMPL0020-15-1405","sample from organism","dna extraction","3107432 (Extract)","DNA extract"
"MBSMPL0020-15-1406","3107433 (Assay)","Assay","data transformation","3107433 (OTU)","data item"
"MBSMPL0020-15-1406","3107433 (Extract)","DNA extract","dna sequencing","3107433 (Assay)","Assay"
"MBSMPL0020-15-1406","MBSMPL0020-15-1406","sample from organism","dna extraction","3107433 (Extract)","DNA extract"
"MBSMPL0020-15-1407","3107434 (Assay)","Assay","data transformation","3107434 (OTU)","data item"
"MBSMPL0020-15-1407","3107434 (Extract)","DNA extract","dna sequencing","3107434 (Assay)","Assay"
"MBSMPL0020-15-1407","MBSMPL0020-15-1407","sample from organism","dna extraction","3107434 (Extract)","DNA extract"
"MBSMPL0020-15-1408","3107435 (Assay)","Assay","data transformation","3107435 (OTU)","data item"
"MBSMPL0020-15-1408","3107435 (Extract)","DNA extract","dna sequencing","3107435 (Assay)","Assay"
"MBSMPL0020-15-1408","MBSMPL0020-15-1408","sample from organism","dna extraction","3107435 (Extract)","DNA extract"
"MBSMPL0020-15-1409","3107448 (Assay)","Assay","data transformation","3107448 (OTU)","data item"
"MBSMPL0020-15-1409","3107448 (Extract)","DNA extract","dna sequencing","3107448 (Assay)","Assay"
"MBSMPL0020-15-1409","MBSMPL0020-15-1409","sample from organism","dna extraction","3107448 (Extract)","DNA extract"
"MBSMPL0020-15-141","3100196 (Assay)","Assay","data transformation","3100196 (OTU)","data item"
"MBSMPL0020-15-141","3100196 (Extract)","DNA extract","dna sequencing","3100196 (Assay)","Assay"
"MBSMPL0020-15-141","MBSMPL0020-15-141","sample from organism","dna extraction","3100196 (Extract)","DNA extract"
"MBSMPL0020-15-1410","3107449 (Assay)","Assay","data transformation","3107449 (OTU)","data item"
"MBSMPL0020-15-1410","3107449 (Extract)","DNA extract","dna sequencing","3107449 (Assay)","Assay"
"MBSMPL0020-15-1410","MBSMPL0020-15-1410","sample from organism","dna extraction","3107449 (Extract)","DNA extract"
"MBSMPL0020-15-1411","3107450 (Assay)","Assay","data transformation","3107450 (OTU)","data item"
"MBSMPL0020-15-1411","3107450 (Extract)","DNA extract","dna sequencing","3107450 (Assay)","Assay"
"MBSMPL0020-15-1411","MBSMPL0020-15-1411","sample from organism","dna extraction","3107450 (Extract)","DNA extract"
"MBSMPL0020-15-1412","3107451 (Assay)","Assay","data transformation","3107451 (OTU)","data item"
"MBSMPL0020-15-1412","3107451 (Extract)","DNA extract","dna sequencing","3107451 (Assay)","Assay"
"MBSMPL0020-15-1412","MBSMPL0020-15-1412","sample from organism","dna extraction","3107451 (Extract)","DNA extract"
"MBSMPL0020-15-1413","3107452 (Assay)","Assay","data transformation","3107452 (OTU)","data item"
"MBSMPL0020-15-1413","3107452 (Extract)","DNA extract","dna sequencing","3107452 (Assay)","Assay"
"MBSMPL0020-15-1413","MBSMPL0020-15-1413","sample from organism","dna extraction","3107452 (Extract)","DNA extract"
"MBSMPL0020-15-1415","3107484 (Assay)","Assay","data transformation","3107484 (OTU)","data item"
"MBSMPL0020-15-1415","3107484 (Extract)","DNA extract","dna sequencing","3107484 (Assay)","Assay"
"MBSMPL0020-15-1415","MBSMPL0020-15-1415","sample from organism","dna extraction","3107484 (Extract)","DNA extract"
"MBSMPL0020-15-1416","3107485 (Assay)","Assay","data transformation","3107485 (OTU)","data item"
"MBSMPL0020-15-1416","3107485 (Extract)","DNA extract","dna sequencing","3107485 (Assay)","Assay"
"MBSMPL0020-15-1416","MBSMPL0020-15-1416","sample from organism","dna extraction","3107485 (Extract)","DNA extract"
"MBSMPL0020-15-1417","3107487 (Assay)","Assay","data transformation","3107487 (OTU)","data item"
"MBSMPL0020-15-1417","3107487 (Extract)","DNA extract","dna sequencing","3107487 (Assay)","Assay"
"MBSMPL0020-15-1417","MBSMPL0020-15-1417","sample from organism","dna extraction","3107487 (Extract)","DNA extract"
"MBSMPL0020-15-1418","3107488 (Assay)","Assay","data transformation","3107488 (OTU)","data item"
"MBSMPL0020-15-1418","3107488 (Extract)","DNA extract","dna sequencing","3107488 (Assay)","Assay"
"MBSMPL0020-15-1418","MBSMPL0020-15-1418","sample from organism","dna extraction","3107488 (Extract)","DNA extract"
"MBSMPL0020-15-1419","3107489 (Assay)","Assay","data transformation","3107489 (OTU)","data item"
"MBSMPL0020-15-1419","3107489 (Extract)","DNA extract","dna sequencing","3107489 (Assay)","Assay"
"MBSMPL0020-15-1419","MBSMPL0020-15-1419","sample from organism","dna extraction","3107489 (Extract)","DNA extract"
"MBSMPL0020-15-142","3100197 (Assay)","Assay","data transformation","3100197 (OTU)","data item"
"MBSMPL0020-15-142","3100197 (Extract)","DNA extract","dna sequencing","3100197 (Assay)","Assay"
"MBSMPL0020-15-142","MBSMPL0020-15-142","sample from organism","dna extraction","3100197 (Extract)","DNA extract"
"MBSMPL0020-15-1421","3107505 (Assay)","Assay","data transformation","3107505 (OTU)","data item"
"MBSMPL0020-15-1421","3107505 (Extract)","DNA extract","dna sequencing","3107505 (Assay)","Assay"
"MBSMPL0020-15-1421","MBSMPL0020-15-1421","sample from organism","dna extraction","3107505 (Extract)","DNA extract"
"MBSMPL0020-15-1422","3107506 (Assay)","Assay","data transformation","3107506 (OTU)","data item"
"MBSMPL0020-15-1422","3107506 (Extract)","DNA extract","dna sequencing","3107506 (Assay)","Assay"
"MBSMPL0020-15-1422","MBSMPL0020-15-1422","sample from organism","dna extraction","3107506 (Extract)","DNA extract"
"MBSMPL0020-15-1423","3107507 (Assay)","Assay","data transformation","3107507 (OTU)","data item"
"MBSMPL0020-15-1423","3107507 (Extract)","DNA extract","dna sequencing","3107507 (Assay)","Assay"
"MBSMPL0020-15-1423","MBSMPL0020-15-1423","sample from organism","dna extraction","3107507 (Extract)","DNA extract"
"MBSMPL0020-15-1424","3107508 (Assay)","Assay","data transformation","3107508 (OTU)","data item"
"MBSMPL0020-15-1424","3107508 (Extract)","DNA extract","dna sequencing","3107508 (Assay)","Assay"
"MBSMPL0020-15-1424","MBSMPL0020-15-1424","sample from organism","dna extraction","3107508 (Extract)","DNA extract"
"MBSMPL0020-15-1425","3107509 (Assay)","Assay","data transformation","3107509 (OTU)","data item"
"MBSMPL0020-15-1425","3107509 (Extract)","DNA extract","dna sequencing","3107509 (Assay)","Assay"
"MBSMPL0020-15-1425","MBSMPL0020-15-1425","sample from organism","dna extraction","3107509 (Extract)","DNA extract"
"MBSMPL0020-15-1426","3107510 (Assay)","Assay","data transformation","3107510 (OTU)","data item"
"MBSMPL0020-15-1426","3107510 (Extract)","DNA extract","dna sequencing","3107510 (Assay)","Assay"
"MBSMPL0020-15-1426","MBSMPL0020-15-1426","sample from organism","dna extraction","3107510 (Extract)","DNA extract"
"MBSMPL0020-15-1427","3107511 (Assay)","Assay","data transformation","3107511 (OTU)","data item"
"MBSMPL0020-15-1427","3107511 (Extract)","DNA extract","dna sequencing","3107511 (Assay)","Assay"
"MBSMPL0020-15-1427","MBSMPL0020-15-1427","sample from organism","dna extraction","3107511 (Extract)","DNA extract"
"MBSMPL0020-15-1428","3107512 (Assay)","Assay","data transformation","3107512 (OTU)","data item"
"MBSMPL0020-15-1428","3107512 (Extract)","DNA extract","dna sequencing","3107512 (Assay)","Assay"
"MBSMPL0020-15-1428","MBSMPL0020-15-1428","sample from organism","dna extraction","3107512 (Extract)","DNA extract"
"MBSMPL0020-15-1429","3107513 (Assay)","Assay","data transformation","3107513 (OTU)","data item"
"MBSMPL0020-15-1429","3107513 (Extract)","DNA extract","dna sequencing","3107513 (Assay)","Assay"
"MBSMPL0020-15-1429","MBSMPL0020-15-1429","sample from organism","dna extraction","3107513 (Extract)","DNA extract"
"MBSMPL0020-15-143","3100199 (Assay)","Assay","data transformation","3100199 (OTU)","data item"
"MBSMPL0020-15-143","3100199 (Extract)","DNA extract","dna sequencing","3100199 (Assay)","Assay"
"MBSMPL0020-15-143","MBSMPL0020-15-143","sample from organism","dna extraction","3100199 (Extract)","DNA extract"
"MBSMPL0020-15-1430","3107514 (Assay)","Assay","data transformation","3107514 (OTU)","data item"
"MBSMPL0020-15-1430","3107514 (Extract)","DNA extract","dna sequencing","3107514 (Assay)","Assay"
"MBSMPL0020-15-1430","MBSMPL0020-15-1430","sample from organism","dna extraction","3107514 (Extract)","DNA extract"
