fips,65yrs,minority,black,hispanic,population,perc_65yrs,perc_minority,perc_black,perc_hispanic,poverty,perc_poverty,income,risk_flu,perc_rural_pop,perc_urban_pop,case0,case1,case2,case3,case4,case5,case6,case7,case8,case9,case10,case11,case12,case13,case14,case15,case16,case17,case18,case19,case20,case21,case22,case23,case24,case25,case26,case27,case28,case29,case30,case31,case32,case33,case34,case35,death0,death1,death2,death3,death4,death5,death6,death7,death8,death9,death10,death11,death12,death13,death14,death15,death16,death17,death18,death19,death20,death21,death22,death23,death24,death25,death26,death27,death28,death29,death30,death31,death32,death33,death34,death35,total_case,total_death
15001,44041,132909,1704,25999,201513,0.218552,0.659555,0.008456,0.129019,30903,15.6,56383,-0.81033,38.0,62.0,22.0,9.0,30.0,8.0,4.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,3.0,7.0,7.0,11.0,6.0,0.0,13.0,17.0,47.0,126.0,175.0,86.0,68.0,57.0,102.0,129.0,114.0,133.0,103.0,112.0,84.0,57.0,66.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,3.0,10.0,3.0,0.0,0.0,1.0,0.0,11.0,1658,43
15003,177668,764197,27466,97281,974563,0.182305,0.784143,0.028183,0.09982,73345,7.7,83695,-0.43483999999999995,0.9,99.1,266.0,77.0,39.0,13.0,5.0,7.0,8.0,0.0,7.0,18.0,50.0,62.0,62.0,107.0,185.0,135.0,251.0,551.0,1122.0,1426.0,1416.0,1604.0,1355.0,851.0,660.0,642.0,604.0,507.0,444.0,393.0,347.0,577.0,563.0,445.0,530.0,478.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,5.0,9.0,6.0,14.0,19.0,12.0,11.0,11.0,22.0,12.0,9.0,16.0,5.0,1.0,2.0,7.0,8.0,10.0,15893,199
15007,14951,48409,487,8213,72293,0.20681100000000002,0.669622,0.006736,0.113607,6021,8.5,73981,-0.9294,12.9,87.1,15.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,5.0,3.0,0.0,0.0,4.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,8.0,9.0,11.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120,1
15009,31749,108978,1301,19370,167417,0.18964,0.650937,0.007770999999999999,0.115699,14130,8.6,78503,-0.84704,14.6,85.4,38.0,28.0,38.0,9.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,5.0,2.0,11.0,24.0,14.0,29.0,66.0,51.0,22.0,91.0,34.0,17.0,6.0,5.0,14.0,79.0,44.0,35.0,27.0,50.0,73.0,77.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910,17
16001,71958,39037,6635,41045,481587,0.149418,0.081059,0.013777000000000001,0.085229,44434,9.7,66827,-0.36065,5.5,94.5,360.0,153.0,80.0,57.0,55.0,26.0,42.0,21.0,11.0,33.0,39.0,289.0,675.0,790.0,1344.0,1748.0,1219.0,1062.0,928.0,992.0,638.0,518.0,331.0,512.0,398.0,510.0,667.0,783.0,732.0,1166.0,1147.0,1739.0,2213.0,2066.0,1787.0,2703.0,3.0,3.0,3.0,6.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,13.0,17.0,19.0,14.0,14.0,16.0,3.0,12.0,4.0,3.0,3.0,3.0,4.0,7.0,16.0,11.0,17.0,17.0,15.0,24.0,28075,265
16003,1284,244,16,155,4294,0.29902199999999995,0.056823,0.0037259999999999997,0.036097000000000004,554,13.2,45311,-1.03509,100.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,16.0,17.0,15.0,7.0,1.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,2
16005,12894,8253,959,7838,87808,0.146843,0.093989,0.010922,0.089263,11768,13.8,51300,-0.63765,15.7,84.3,5.0,0.0,3.0,0.0,3.0,1.0,2.0,3.0,10.0,20.0,12.0,20.0,16.0,17.0,28.0,46.0,52.0,64.0,89.0,98.0,67.0,56.0,30.0,112.0,116.0,127.0,250.0,205.0,407.0,431.0,442.0,339.0,343.0,461.0,538.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,5.0,6.0,1.0,7.0,5049,36
16007,1265,212,23,263,6125,0.206531,0.034612000000000004,0.0037549999999999997,0.042939,642,10.7,53780,-0.8854200000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,9.0,6.0,4.0,5.0,1.0,0.0,1.0,10.0,6.0,5.0,8.0,6.0,10.0,32.0,23.0,34.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,1
16009,2118,1236,43,356,9298,0.227791,0.132932,0.004625,0.038288,1342,14.7,48451,-0.95239,71.9,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,1.0,2.0,0.0,2.0,6.0,6.0,6.0,10.0,13.0,16.0,15.0,15.0,9.0,7.0,10.0,6.0,10.0,10.0,2.0,6.0,12.0,19.0,20.0,35.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296,3
16011,6788,5161,281,8367,46811,0.145009,0.110252,0.0060030000000000005,0.17874,5510,12.0,50941,-0.65099,56.0,44.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,14.0,3.0,7.0,6.0,12.0,30.0,29.0,35.0,37.0,64.0,96.0,57.0,50.0,12.0,133.0,127.0,178.0,162.0,93.0,200.0,188.0,125.0,209.0,241.0,325.0,283.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,6.0,2.0,1.0,1.0,0.0,3.0,3034,30
16013,4683,1237,153,5407,23021,0.203423,0.053734000000000004,0.006645999999999999,0.234873,1575,7.0,76113,-0.90686,32.8,67.2,405.0,47.0,23.0,15.0,7.0,2.0,9.0,2.0,2.0,2.0,1.0,4.0,10.0,10.0,10.0,7.0,4.0,9.0,6.0,10.0,9.0,10.0,2.0,4.0,20.0,34.0,34.0,47.0,63.0,51.0,52.0,83.0,86.0,116.0,83.0,105.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1384,7
16015,2058,432,36,404,7831,0.262802,0.055165,0.0045969999999999995,0.05159,974,12.8,56837,-1.01483,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,17.0,6.0,10.0,5.0,4.0,4.0,2.0,2.0,1.0,4.0,3.0,0.0,2.0,0.0,12.0,14.0,11.0,13.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,2
16017,11614,2074,147,1553,45739,0.253919,0.045344,0.003214,0.033954000000000005,6240,14.1,51373,-0.86711,72.4,27.6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,12.0,14.0,21.0,31.0,40.0,22.0,31.0,8.0,5.0,17.0,8.0,25.0,37.0,38.0,42.0,33.0,33.0,41.0,53.0,65.0,150.0,105.0,127.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1186,8
16019,16112,6706,879,15940,119062,0.135324,0.056324,0.007383,0.13388,12262,10.6,60444,-0.52896,12.9,87.1,5.0,6.0,13.0,4.0,0.0,2.0,3.0,0.0,5.0,23.0,13.0,20.0,14.0,24.0,59.0,81.0,220.0,218.0,294.0,278.0,225.0,214.0,164.0,281.0,252.0,277.0,249.0,380.0,420.0,506.0,470.0,531.0,678.0,715.0,703.0,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,6.0,10.0,2.0,3.0,11.0,8.0,12.0,8286,74
16021,2825,704,85,622,12245,0.230706,0.057492999999999995,0.006942,0.050796,1603,13.5,47118,-1.0349700000000002,76.2,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,18.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,11.0,1.0,2.0,9.0,26.0,38.0,71.0,48.0,39.0,38.0,24.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,395,4
16023,614,112,11,139,2597,0.236427,0.043127,0.004236,0.053523,392,15.1,50050,-1.02444,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,6.0,10.0,0.0,2.0,15.0,8.0,26.0,16.0,11.0,7.0,2.0,4.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,0
16027,32213,15652,1911,58947,229849,0.140149,0.068097,0.008314,0.25645999999999997,25416,11.5,53381,-0.47631999999999997,19.9,80.1,89.0,56.0,42.0,44.0,27.0,14.0,5.0,7.0,16.0,40.0,16.0,77.0,259.0,561.0,757.0,976.0,1028.0,764.0,948.0,582.0,427.0,391.0,206.0,339.0,202.0,270.0,253.0,368.0,386.0,586.0,599.0,966.0,1138.0,1233.0,1506.0,1362.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,8.0,10.0,11.0,8.0,8.0,11.0,6.0,9.0,9.0,2.0,1.0,1.0,3.0,2.0,3.0,8.0,11.0,6.0,6.0,11.0,16729,154
16029,1241,203,9,456,7155,0.17344500000000002,0.028372,0.001258,0.06373200000000001,624,8.9,61219,-0.85425,59.9,40.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,1.0,5.0,5.0,0.0,2.0,8.0,3.0,1.0,4.0,2.0,9.0,44.0,22.0,20.0,16.0,46.0,58.0,50.0,43.0,31.0,32.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,462,10
16031,3473,1277,210,6531,24030,0.144528,0.053141999999999995,0.008739,0.271785,3046,13.0,51804,-0.53164,51.5,48.5,4.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,40.0,50.0,19.0,36.0,42.0,53.0,61.0,33.0,49.0,67.0,44.0,29.0,25.0,10.0,6.0,10.0,36.0,92.0,78.0,145.0,166.0,211.0,137.0,178.0,170.0,188.0,158.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,1.0,2252,18
16033,164,65,10,376,845,0.194083,0.076923,0.011834,0.44497,132,15.5,48471,-1.04731,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,4.0,5.0,1.0,3.0,7.0,1.0,4.0,2.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0
16035,2451,577,55,363,8756,0.279922,0.065898,0.006281,0.041457,1242,15.5,46417,-0.99151,58.6,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,14.0,19.0,33.0,24.0,12.0,17.0,39.0,58.0,114.0,169.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598,0
16037,1298,179,25,199,4315,0.300811,0.041483,0.005794,0.046118,625,14.7,47682,-1.04728,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,13.0,11.0,12.0,3.0,8.0,7.0,5.0,16.0,0.0,4.0,6.0,18.0,10.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,1
16039,3880,3345,841,4887,27511,0.141034,0.12158800000000002,0.03057,0.17763800000000002,3435,12.9,49344,-0.8770899999999999,26.9,73.1,10.0,6.0,5.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,13.0,12.0,27.0,29.0,20.0,60.0,12.0,22.0,25.0,19.0,15.0,18.0,7.0,24.0,37.0,35.0,34.0,63.0,66.0,64.0,90.0,79.0,80.0,87.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,986,7
16041,2029,435,47,945,13876,0.146224,0.031349,0.003387,0.068103,1194,8.8,58170,-0.86162,66.2,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,7.0,4.0,4.0,5.0,3.0,10.0,2.0,4.0,1.0,2.0,2.0,2.0,5.0,16.0,36.0,36.0,51.0,67.0,68.0,47.0,37.0,62.0,108.0,92.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,749,7
16043,2286,524,110,1642,13099,0.174517,0.040003,0.008398000000000001,0.125353,1940,15.3,51155,-0.87631,72.0,28.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,11.0,15.0,13.0,29.0,13.0,5.0,14.0,7.0,20.0,18.0,41.0,66.0,25.0,65.0,109.0,34.0,50.0,65.0,33.0,54.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,766,10
16045,3986,898,46,1562,18112,0.220075,0.04958,0.0025399999999999997,0.086241,2338,13.4,49857,-0.8684799999999999,45.0,55.0,7.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,18.0,18.0,37.0,26.0,31.0,28.0,10.0,16.0,5.0,19.0,34.0,7.0,53.0,24.0,10.0,30.0,28.0,33.0,49.0,101.0,140.0,209.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1105,6
16047,2712,872,89,4429,15179,0.178668,0.057448,0.005863,0.291785,2071,13.7,51302,-0.9169200000000001,58.1,41.9,1.0,4.0,2.0,2.0,3.0,4.0,9.0,10.0,12.0,9.0,2.0,3.0,1.0,4.0,18.0,11.0,20.0,19.0,27.0,19.0,16.0,28.0,16.0,9.0,14.0,20.0,43.0,52.0,58.0,92.0,103.0,115.0,76.0,73.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,1027,10
16049,4773,1108,85,593,16667,0.28637399999999996,0.066479,0.0051,0.035579,2587,16.2,40569,-1.01509,80.6,19.4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,8.0,5.0,2.0,3.0,5.0,1.0,4.0,10.0,34.0,110.0,22.0,25.0,43.0,48.0,44.0,70.0,71.0,141.0,68.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,6.0,801,12
16051,3455,1311,147,3164,29871,0.11566400000000002,0.043889,0.004921,0.105922,2657,9.1,61927,-0.7761100000000001,66.6,33.4,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,6.0,1.0,5.0,20.0,43.0,48.0,55.0,52.0,57.0,42.0,29.0,37.0,64.0,87.0,86.0,81.0,103.0,91.0,102.0,98.0,120.0,139.0,102.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1702,11
16053,3232,1300,188,9112,24412,0.132394,0.053252,0.007701,0.373259,2974,12.5,54020,-0.8298200000000001,51.3,48.7,11.0,17.0,16.0,2.0,9.0,12.0,28.0,42.0,28.0,29.0,11.0,11.0,16.0,15.0,49.0,53.0,18.0,53.0,51.0,50.0,39.0,36.0,21.0,64.0,40.0,35.0,49.0,73.0,75.0,90.0,146.0,227.0,185.0,164.0,111.0,125.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,2006,14
16055,32193,9064,700,8186,165697,0.19428800000000002,0.054702,0.004225,0.049402999999999996,16417,10.3,56188,-0.56487,24.2,75.8,37.0,7.0,6.0,9.0,3.0,1.0,2.0,1.0,1.0,15.0,16.0,24.0,65.0,214.0,277.0,299.0,280.0,317.0,216.0,199.0,73.0,107.0,68.0,120.0,117.0,181.0,157.0,206.0,338.0,565.0,523.0,611.0,743.0,847.0,747.0,1051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,4.0,3.0,6.0,1.0,2.0,1.0,1.0,3.0,7.0,2.0,2.0,3.0,4.0,6.0,9.0,6.0,10.0,8468,86
16057,5650,3073,452,1817,40108,0.14087,0.07661799999999999,0.01127,0.045302999999999996,4737,12.7,49538,-0.86177,35.0,65.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,14.0,11.0,4.0,25.0,14.0,20.0,34.0,43.0,57.0,17.0,23.0,37.0,103.0,161.0,125.0,108.0,80.0,95.0,132.0,232.0,225.0,112.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1822,3
16059,2459,345,29,284,8027,0.306341,0.042980000000000004,0.0036130000000000003,0.035381,1154,14.7,44248,-0.9993700000000001,61.1,38.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0,11.0,22.0,18.0,7.0,0.0,2.0,1.0,19.0,21.0,18.0,40.0,33.0,80.0,63.0,38.0,26.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,432,8
16061,1031,481,24,182,3838,0.268629,0.125326,0.006253,0.047421,542,14.2,44911,-1.03509,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,3.0,21.0,14.0,15.0,11.0,9.0,26.0,34.0,30.0,19.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,240,4
16063,759,305,28,1686,5366,0.14144600000000002,0.056839,0.0052179999999999995,0.314201,731,13.8,50464,-1.0094299999999998,100.0,0.0,7.0,7.0,2.0,6.0,7.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,7.0,3.0,2.0,2.0,6.0,5.0,2.0,4.0,3.0,13.0,4.0,4.0,5.0,12.0,23.0,32.0,74.0,42.0,21.0,35.0,18.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,376,8
16065,2829,1954,301,3098,39907,0.07089,0.048964,0.007543000000000001,0.07762999999999999,9232,23.9,41827,-0.7803,28.5,71.5,4.0,1.0,3.0,0.0,4.0,4.0,3.0,1.0,1.0,6.0,2.0,1.0,3.0,5.0,28.0,28.0,22.0,16.0,30.0,18.0,30.0,25.0,25.0,71.0,131.0,241.0,284.0,408.0,507.0,499.0,317.0,284.0,326.0,378.0,359.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,4487,9
16067,3417,1224,177,7568,21039,0.162413,0.058178,0.008413,0.359713,2577,12.4,53447,-0.5543899999999999,44.2,55.8,1.0,3.0,6.0,0.0,1.0,0.0,4.0,11.0,20.0,26.0,26.0,17.0,38.0,49.0,62.0,36.0,68.0,60.0,47.0,28.0,22.0,27.0,12.0,20.0,33.0,68.0,76.0,130.0,147.0,110.0,109.0,101.0,146.0,141.0,109.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,4.0,1819,18
16069,8168,4115,215,1632,40408,0.202138,0.101836,0.005321,0.040388,5223,13.3,54476,-0.70339,19.2,80.8,13.0,6.0,11.0,28.0,2.0,18.0,1.0,2.0,1.0,1.0,1.0,0.0,9.0,5.0,10.0,8.0,6.0,8.0,28.0,16.0,53.0,57.0,33.0,55.0,18.0,45.0,34.0,57.0,90.0,141.0,167.0,327.0,369.0,375.0,238.0,248.0,2.0,3.0,6.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,5.0,2481,37
