"Sample ID","Input","Input Type","Protocol Name","Output","Output Type"
"MBSMPL0020-6-261","MBSMPL0020-6-261","sample from organism","dna extraction","ERS1215860 (Extract)","DNA extract"
"MBSMPL0020-6-262","ERS1215632 (Assay)","Assay","data transformation","ERS1215632 (OTU)","data item"
"MBSMPL0020-6-262","ERS1215632 (Extract)","DNA extract","dna sequencing","ERS1215632 (Assay)","Assay"
"MBSMPL0020-6-262","MBSMPL0020-6-262","sample from organism","dna extraction","ERS1215632 (Extract)","DNA extract"
"MBSMPL0020-6-263","ERS1212648 (Assay)","Assay","data transformation","ERS1212648 (OTU)","data item"
"MBSMPL0020-6-263","ERS1212648 (Extract)","DNA extract","dna sequencing","ERS1212648 (Assay)","Assay"
"MBSMPL0020-6-263","MBSMPL0020-6-263","sample from organism","dna extraction","ERS1212648 (Extract)","DNA extract"
"MBSMPL0020-6-264","ERS1212649 (Assay)","Assay","data transformation","ERS1212649 (OTU)","data item"
"MBSMPL0020-6-264","ERS1212649 (Extract)","DNA extract","dna sequencing","ERS1212649 (Assay)","Assay"
"MBSMPL0020-6-264","MBSMPL0020-6-264","sample from organism","dna extraction","ERS1212649 (Extract)","DNA extract"
"MBSMPL0020-6-265","ERS1212650 (Assay)","Assay","data transformation","ERS1212650 (OTU)","data item"
"MBSMPL0020-6-265","ERS1212650 (Extract)","DNA extract","dna sequencing","ERS1212650 (Assay)","Assay"
"MBSMPL0020-6-265","MBSMPL0020-6-265","sample from organism","dna extraction","ERS1212650 (Extract)","DNA extract"
"MBSMPL0020-6-266","ERS1212651 (Assay)","Assay","data transformation","ERS1212651 (OTU)","data item"
"MBSMPL0020-6-266","ERS1212651 (Extract)","DNA extract","dna sequencing","ERS1212651 (Assay)","Assay"
"MBSMPL0020-6-266","MBSMPL0020-6-266","sample from organism","dna extraction","ERS1212651 (Extract)","DNA extract"
"MBSMPL0020-6-267","ERS1212652 (Assay)","Assay","data transformation","ERS1212652 (OTU)","data item"
"MBSMPL0020-6-267","ERS1212652 (Extract)","DNA extract","dna sequencing","ERS1212652 (Assay)","Assay"
"MBSMPL0020-6-267","MBSMPL0020-6-267","sample from organism","dna extraction","ERS1212652 (Extract)","DNA extract"
"MBSMPL0020-6-268","ERS1212653 (Assay)","Assay","data transformation","ERS1212653 (OTU)","data item"
"MBSMPL0020-6-268","ERS1212653 (Extract)","DNA extract","dna sequencing","ERS1212653 (Assay)","Assay"
"MBSMPL0020-6-268","MBSMPL0020-6-268","sample from organism","dna extraction","ERS1212653 (Extract)","DNA extract"
"MBSMPL0020-6-269","ERS1212654 (Assay)","Assay","data transformation","ERS1212654 (OTU)","data item"
"MBSMPL0020-6-269","ERS1212654 (Extract)","DNA extract","dna sequencing","ERS1212654 (Assay)","Assay"
"MBSMPL0020-6-269","MBSMPL0020-6-269","sample from organism","dna extraction","ERS1212654 (Extract)","DNA extract"
"MBSMPL0020-6-27","ERS1212536 (Assay)","Assay","data transformation","ERS1212536 (OTU)","data item"
"MBSMPL0020-6-27","ERS1212536 (Extract)","DNA extract","dna sequencing","ERS1212536 (Assay)","Assay"
"MBSMPL0020-6-27","MBSMPL0020-6-27","sample from organism","dna extraction","ERS1212536 (Extract)","DNA extract"
"MBSMPL0020-6-270","ERS1212655 (Assay)","Assay","data transformation","ERS1212655 (OTU)","data item"
"MBSMPL0020-6-270","ERS1212655 (Extract)","DNA extract","dna sequencing","ERS1212655 (Assay)","Assay"
"MBSMPL0020-6-270","MBSMPL0020-6-270","sample from organism","dna extraction","ERS1212655 (Extract)","DNA extract"
"MBSMPL0020-6-271","ERS1212656 (Assay)","Assay","data transformation","ERS1212656 (OTU)","data item"
"MBSMPL0020-6-271","ERS1212656 (Extract)","DNA extract","dna sequencing","ERS1212656 (Assay)","Assay"
"MBSMPL0020-6-271","MBSMPL0020-6-271","sample from organism","dna extraction","ERS1212656 (Extract)","DNA extract"
"MBSMPL0020-6-272","ERS1212657 (Assay)","Assay","data transformation","ERS1212657 (OTU)","data item"
"MBSMPL0020-6-272","ERS1212657 (Extract)","DNA extract","dna sequencing","ERS1212657 (Assay)","Assay"
"MBSMPL0020-6-272","MBSMPL0020-6-272","sample from organism","dna extraction","ERS1212657 (Extract)","DNA extract"
"MBSMPL0020-6-273","ERS1216189 (Assay)","Assay","data transformation","ERS1216189 (OTU)","data item"
"MBSMPL0020-6-273","ERS1216189 (Extract)","DNA extract","dna sequencing","ERS1216189 (Assay)","Assay"
"MBSMPL0020-6-273","MBSMPL0020-6-273","sample from organism","dna extraction","ERS1216189 (Extract)","DNA extract"
"MBSMPL0020-6-274","ERS1216190 (Assay)","Assay","data transformation","ERS1216190 (OTU)","data item"
"MBSMPL0020-6-274","ERS1216190 (Extract)","DNA extract","dna sequencing","ERS1216190 (Assay)","Assay"
"MBSMPL0020-6-274","MBSMPL0020-6-274","sample from organism","dna extraction","ERS1216190 (Extract)","DNA extract"
"MBSMPL0020-6-275","ERS1215633 (Assay)","Assay","data transformation","ERS1215633 (OTU)","data item"
"MBSMPL0020-6-275","ERS1215633 (Extract)","DNA extract","dna sequencing","ERS1215633 (Assay)","Assay"
"MBSMPL0020-6-275","MBSMPL0020-6-275","sample from organism","dna extraction","ERS1215633 (Extract)","DNA extract"
"MBSMPL0020-6-276","ERS1216191 (Assay)","Assay","data transformation","ERS1216191 (OTU)","data item"
"MBSMPL0020-6-276","ERS1216191 (Extract)","DNA extract","dna sequencing","ERS1216191 (Assay)","Assay"
"MBSMPL0020-6-276","MBSMPL0020-6-276","sample from organism","dna extraction","ERS1216191 (Extract)","DNA extract"
"MBSMPL0020-6-277","ERS1215861 (Assay)","Assay","data transformation","ERS1215861 (OTU)","data item"
"MBSMPL0020-6-277","ERS1215861 (Extract)","DNA extract","dna sequencing","ERS1215861 (Assay)","Assay"
"MBSMPL0020-6-277","MBSMPL0020-6-277","sample from organism","dna extraction","ERS1215861 (Extract)","DNA extract"
"MBSMPL0020-6-278","ERS1215634 (Assay)","Assay","data transformation","ERS1215634 (OTU)","data item"
"MBSMPL0020-6-278","ERS1215634 (Extract)","DNA extract","dna sequencing","ERS1215634 (Assay)","Assay"
"MBSMPL0020-6-278","MBSMPL0020-6-278","sample from organism","dna extraction","ERS1215634 (Extract)","DNA extract"
"MBSMPL0020-6-279","ERS1215635 (Assay)","Assay","data transformation","ERS1215635 (OTU)","data item"
"MBSMPL0020-6-279","ERS1215635 (Extract)","DNA extract","dna sequencing","ERS1215635 (Assay)","Assay"
"MBSMPL0020-6-279","MBSMPL0020-6-279","sample from organism","dna extraction","ERS1215635 (Extract)","DNA extract"
"MBSMPL0020-6-28","ERS1212537 (Assay)","Assay","data transformation","ERS1212537 (OTU)","data item"
"MBSMPL0020-6-28","ERS1212537 (Extract)","DNA extract","dna sequencing","ERS1212537 (Assay)","Assay"
"MBSMPL0020-6-28","MBSMPL0020-6-28","sample from organism","dna extraction","ERS1212537 (Extract)","DNA extract"
"MBSMPL0020-6-280","ERS1215862 (Assay)","Assay","data transformation","ERS1215862 (OTU)","data item"
"MBSMPL0020-6-280","ERS1215862 (Extract)","DNA extract","dna sequencing","ERS1215862 (Assay)","Assay"
"MBSMPL0020-6-280","MBSMPL0020-6-280","sample from organism","dna extraction","ERS1215862 (Extract)","DNA extract"
"MBSMPL0020-6-281","ERS1215863 (Assay)","Assay","data transformation","ERS1215863 (OTU)","data item"
"MBSMPL0020-6-281","ERS1215863 (Extract)","DNA extract","dna sequencing","ERS1215863 (Assay)","Assay"
"MBSMPL0020-6-281","MBSMPL0020-6-281","sample from organism","dna extraction","ERS1215863 (Extract)","DNA extract"
"MBSMPL0020-6-282","ERS1215864 (Assay)","Assay","data transformation","ERS1215864 (OTU)","data item"
"MBSMPL0020-6-282","ERS1215864 (Extract)","DNA extract","dna sequencing","ERS1215864 (Assay)","Assay"
"MBSMPL0020-6-282","MBSMPL0020-6-282","sample from organism","dna extraction","ERS1215864 (Extract)","DNA extract"
"MBSMPL0020-6-283","ERS1215865 (Assay)","Assay","data transformation","ERS1215865 (OTU)","data item"
"MBSMPL0020-6-283","ERS1215865 (Extract)","DNA extract","dna sequencing","ERS1215865 (Assay)","Assay"
"MBSMPL0020-6-283","MBSMPL0020-6-283","sample from organism","dna extraction","ERS1215865 (Extract)","DNA extract"
"MBSMPL0020-6-284","ERS1215636 (Assay)","Assay","data transformation","ERS1215636 (OTU)","data item"
"MBSMPL0020-6-284","ERS1215636 (Extract)","DNA extract","dna sequencing","ERS1215636 (Assay)","Assay"
"MBSMPL0020-6-284","MBSMPL0020-6-284","sample from organism","dna extraction","ERS1215636 (Extract)","DNA extract"
"MBSMPL0020-6-285","ERS1215637 (Assay)","Assay","data transformation","ERS1215637 (OTU)","data item"
"MBSMPL0020-6-285","ERS1215637 (Extract)","DNA extract","dna sequencing","ERS1215637 (Assay)","Assay"
"MBSMPL0020-6-285","MBSMPL0020-6-285","sample from organism","dna extraction","ERS1215637 (Extract)","DNA extract"
"MBSMPL0020-6-286","ERS1215638 (Assay)","Assay","data transformation","ERS1215638 (OTU)","data item"
"MBSMPL0020-6-286","ERS1215638 (Extract)","DNA extract","dna sequencing","ERS1215638 (Assay)","Assay"
"MBSMPL0020-6-286","MBSMPL0020-6-286","sample from organism","dna extraction","ERS1215638 (Extract)","DNA extract"
"MBSMPL0020-6-287","ERS1215639 (Assay)","Assay","data transformation","ERS1215639 (OTU)","data item"
"MBSMPL0020-6-287","ERS1215639 (Extract)","DNA extract","dna sequencing","ERS1215639 (Assay)","Assay"
"MBSMPL0020-6-287","MBSMPL0020-6-287","sample from organism","dna extraction","ERS1215639 (Extract)","DNA extract"
"MBSMPL0020-6-288","ERS1212658 (Assay)","Assay","data transformation","ERS1212658 (OTU)","data item"
"MBSMPL0020-6-288","ERS1212658 (Extract)","DNA extract","dna sequencing","ERS1212658 (Assay)","Assay"
"MBSMPL0020-6-288","MBSMPL0020-6-288","sample from organism","dna extraction","ERS1212658 (Extract)","DNA extract"
"MBSMPL0020-6-289","ERS1212659 (Assay)","Assay","data transformation","ERS1212659 (OTU)","data item"
"MBSMPL0020-6-289","ERS1212659 (Extract)","DNA extract","dna sequencing","ERS1212659 (Assay)","Assay"
"MBSMPL0020-6-289","MBSMPL0020-6-289","sample from organism","dna extraction","ERS1212659 (Extract)","DNA extract"
"MBSMPL0020-6-29","ERS1216163 (Assay)","Assay","data transformation","ERS1216163 (OTU)","data item"
"MBSMPL0020-6-29","ERS1216163 (Extract)","DNA extract","dna sequencing","ERS1216163 (Assay)","Assay"
"MBSMPL0020-6-29","MBSMPL0020-6-29","sample from organism","dna extraction","ERS1216163 (Extract)","DNA extract"
"MBSMPL0020-6-290","ERS1212660 (Assay)","Assay","data transformation","ERS1212660 (OTU)","data item"
"MBSMPL0020-6-290","ERS1212660 (Extract)","DNA extract","dna sequencing","ERS1212660 (Assay)","Assay"
"MBSMPL0020-6-290","MBSMPL0020-6-290","sample from organism","dna extraction","ERS1212660 (Extract)","DNA extract"
"MBSMPL0020-6-291","ERS1212661 (Assay)","Assay","data transformation","ERS1212661 (OTU)","data item"
"MBSMPL0020-6-291","ERS1212661 (Extract)","DNA extract","dna sequencing","ERS1212661 (Assay)","Assay"
"MBSMPL0020-6-291","MBSMPL0020-6-291","sample from organism","dna extraction","ERS1212661 (Extract)","DNA extract"
"MBSMPL0020-6-292","ERS1213548 (Assay)","Assay","data transformation","ERS1213548 (OTU)","data item"
"MBSMPL0020-6-292","ERS1213548 (Extract)","DNA extract","dna sequencing","ERS1213548 (Assay)","Assay"
"MBSMPL0020-6-292","MBSMPL0020-6-292","sample from organism","dna extraction","ERS1213548 (Extract)","DNA extract"
"MBSMPL0020-6-293","ERS1212662 (Assay)","Assay","data transformation","ERS1212662 (OTU)","data item"
"MBSMPL0020-6-293","ERS1212662 (Extract)","DNA extract","dna sequencing","ERS1212662 (Assay)","Assay"
"MBSMPL0020-6-293","MBSMPL0020-6-293","sample from organism","dna extraction","ERS1212662 (Extract)","DNA extract"
"MBSMPL0020-6-294","ERS1212663 (Assay)","Assay","data transformation","ERS1212663 (OTU)","data item"
"MBSMPL0020-6-294","ERS1212663 (Extract)","DNA extract","dna sequencing","ERS1212663 (Assay)","Assay"
"MBSMPL0020-6-294","MBSMPL0020-6-294","sample from organism","dna extraction","ERS1212663 (Extract)","DNA extract"
"MBSMPL0020-6-295","ERS1212664 (Assay)","Assay","data transformation","ERS1212664 (OTU)","data item"
"MBSMPL0020-6-295","ERS1212664 (Extract)","DNA extract","dna sequencing","ERS1212664 (Assay)","Assay"
"MBSMPL0020-6-295","MBSMPL0020-6-295","sample from organism","dna extraction","ERS1212664 (Extract)","DNA extract"
"MBSMPL0020-6-296","ERS1212665 (Assay)","Assay","data transformation","ERS1212665 (OTU)","data item"
"MBSMPL0020-6-296","ERS1212665 (Extract)","DNA extract","dna sequencing","ERS1212665 (Assay)","Assay"
"MBSMPL0020-6-296","MBSMPL0020-6-296","sample from organism","dna extraction","ERS1212665 (Extract)","DNA extract"
"MBSMPL0020-6-297","ERS1212666 (Assay)","Assay","data transformation","ERS1212666 (OTU)","data item"
"MBSMPL0020-6-297","ERS1212666 (Extract)","DNA extract","dna sequencing","ERS1212666 (Assay)","Assay"
"MBSMPL0020-6-297","MBSMPL0020-6-297","sample from organism","dna extraction","ERS1212666 (Extract)","DNA extract"
"MBSMPL0020-6-298","ERS1216192 (Assay)","Assay","data transformation","ERS1216192 (OTU)","data item"
"MBSMPL0020-6-298","ERS1216192 (Extract)","DNA extract","dna sequencing","ERS1216192 (Assay)","Assay"
"MBSMPL0020-6-298","MBSMPL0020-6-298","sample from organism","dna extraction","ERS1216192 (Extract)","DNA extract"
"MBSMPL0020-6-299","ERS1216193 (Assay)","Assay","data transformation","ERS1216193 (OTU)","data item"
"MBSMPL0020-6-299","ERS1216193 (Extract)","DNA extract","dna sequencing","ERS1216193 (Assay)","Assay"
"MBSMPL0020-6-299","MBSMPL0020-6-299","sample from organism","dna extraction","ERS1216193 (Extract)","DNA extract"
"MBSMPL0020-6-3","ERS1212513 (Assay)","Assay","data transformation","ERS1212513 (OTU)","data item"
"MBSMPL0020-6-3","ERS1212513 (Extract)","DNA extract","dna sequencing","ERS1212513 (Assay)","Assay"
"MBSMPL0020-6-3","MBSMPL0020-6-3","sample from organism","dna extraction","ERS1212513 (Extract)","DNA extract"
"MBSMPL0020-6-30","ERS1216164 (Assay)","Assay","data transformation","ERS1216164 (OTU)","data item"
"MBSMPL0020-6-30","ERS1216164 (Extract)","DNA extract","dna sequencing","ERS1216164 (Assay)","Assay"
"MBSMPL0020-6-30","MBSMPL0020-6-30","sample from organism","dna extraction","ERS1216164 (Extract)","DNA extract"
"MBSMPL0020-6-300","ERS1216194 (Assay)","Assay","data transformation","ERS1216194 (OTU)","data item"
"MBSMPL0020-6-300","ERS1216194 (Extract)","DNA extract","dna sequencing","ERS1216194 (Assay)","Assay"
"MBSMPL0020-6-300","MBSMPL0020-6-300","sample from organism","dna extraction","ERS1216194 (Extract)","DNA extract"
"MBSMPL0020-6-301","ERS1215866 (Assay)","Assay","data transformation","ERS1215866 (OTU)","data item"
"MBSMPL0020-6-301","ERS1215866 (Extract)","DNA extract","dna sequencing","ERS1215866 (Assay)","Assay"
"MBSMPL0020-6-301","MBSMPL0020-6-301","sample from organism","dna extraction","ERS1215866 (Extract)","DNA extract"
"MBSMPL0020-6-302","ERS1216195 (Assay)","Assay","data transformation","ERS1216195 (OTU)","data item"
"MBSMPL0020-6-302","ERS1216195 (Extract)","DNA extract","dna sequencing","ERS1216195 (Assay)","Assay"
"MBSMPL0020-6-302","MBSMPL0020-6-302","sample from organism","dna extraction","ERS1216195 (Extract)","DNA extract"
"MBSMPL0020-6-303","ERS1216196 (Assay)","Assay","data transformation","ERS1216196 (OTU)","data item"
"MBSMPL0020-6-303","ERS1216196 (Extract)","DNA extract","dna sequencing","ERS1216196 (Assay)","Assay"
"MBSMPL0020-6-303","MBSMPL0020-6-303","sample from organism","dna extraction","ERS1216196 (Extract)","DNA extract"
"MBSMPL0020-6-304","ERS1215867 (Assay)","Assay","data transformation","ERS1215867 (OTU)","data item"
"MBSMPL0020-6-304","ERS1215867 (Extract)","DNA extract","dna sequencing","ERS1215867 (Assay)","Assay"
"MBSMPL0020-6-304","MBSMPL0020-6-304","sample from organism","dna extraction","ERS1215867 (Extract)","DNA extract"
"MBSMPL0020-6-305","ERS1215640 (Assay)","Assay","data transformation","ERS1215640 (OTU)","data item"
"MBSMPL0020-6-305","ERS1215640 (Extract)","DNA extract","dna sequencing","ERS1215640 (Assay)","Assay"
"MBSMPL0020-6-305","MBSMPL0020-6-305","sample from organism","dna extraction","ERS1215640 (Extract)","DNA extract"
"MBSMPL0020-6-306","ERS1215641 (Assay)","Assay","data transformation","ERS1215641 (OTU)","data item"
"MBSMPL0020-6-306","ERS1215641 (Extract)","DNA extract","dna sequencing","ERS1215641 (Assay)","Assay"
"MBSMPL0020-6-306","MBSMPL0020-6-306","sample from organism","dna extraction","ERS1215641 (Extract)","DNA extract"
"MBSMPL0020-6-307","ERS1215868 (Assay)","Assay","data transformation","ERS1215868 (OTU)","data item"
"MBSMPL0020-6-307","ERS1215868 (Extract)","DNA extract","dna sequencing","ERS1215868 (Assay)","Assay"
"MBSMPL0020-6-307","MBSMPL0020-6-307","sample from organism","dna extraction","ERS1215868 (Extract)","DNA extract"
"MBSMPL0020-6-308","ERS1215869 (Assay)","Assay","data transformation","ERS1215869 (OTU)","data item"
"MBSMPL0020-6-308","ERS1215869 (Extract)","DNA extract","dna sequencing","ERS1215869 (Assay)","Assay"
"MBSMPL0020-6-308","MBSMPL0020-6-308","sample from organism","dna extraction","ERS1215869 (Extract)","DNA extract"
"MBSMPL0020-6-309","ERS1215870 (Assay)","Assay","data transformation","ERS1215870 (OTU)","data item"
"MBSMPL0020-6-309","ERS1215870 (Extract)","DNA extract","dna sequencing","ERS1215870 (Assay)","Assay"
"MBSMPL0020-6-309","MBSMPL0020-6-309","sample from organism","dna extraction","ERS1215870 (Extract)","DNA extract"
"MBSMPL0020-6-31","ERS1216165 (Assay)","Assay","data transformation","ERS1216165 (OTU)","data item"
"MBSMPL0020-6-31","ERS1216165 (Extract)","DNA extract","dna sequencing","ERS1216165 (Assay)","Assay"
"MBSMPL0020-6-31","MBSMPL0020-6-31","sample from organism","dna extraction","ERS1216165 (Extract)","DNA extract"
"MBSMPL0020-6-310","ERS1215871 (Assay)","Assay","data transformation","ERS1215871 (OTU)","data item"
"MBSMPL0020-6-310","ERS1215871 (Extract)","DNA extract","dna sequencing","ERS1215871 (Assay)","Assay"
"MBSMPL0020-6-310","MBSMPL0020-6-310","sample from organism","dna extraction","ERS1215871 (Extract)","DNA extract"
"MBSMPL0020-6-311","ERS1215642 (Assay)","Assay","data transformation","ERS1215642 (OTU)","data item"
"MBSMPL0020-6-311","ERS1215642 (Extract)","DNA extract","dna sequencing","ERS1215642 (Assay)","Assay"
"MBSMPL0020-6-311","MBSMPL0020-6-311","sample from organism","dna extraction","ERS1215642 (Extract)","DNA extract"
"MBSMPL0020-6-312","ERS1215643 (Assay)","Assay","data transformation","ERS1215643 (OTU)","data item"
"MBSMPL0020-6-312","ERS1215643 (Extract)","DNA extract","dna sequencing","ERS1215643 (Assay)","Assay"
"MBSMPL0020-6-312","MBSMPL0020-6-312","sample from organism","dna extraction","ERS1215643 (Extract)","DNA extract"
"MBSMPL0020-6-313","ERS1215644 (Assay)","Assay","data transformation","ERS1215644 (OTU)","data item"
"MBSMPL0020-6-313","ERS1215644 (Extract)","DNA extract","dna sequencing","ERS1215644 (Assay)","Assay"
"MBSMPL0020-6-313","MBSMPL0020-6-313","sample from organism","dna extraction","ERS1215644 (Extract)","DNA extract"
"MBSMPL0020-6-314","ERS1212667 (Assay)","Assay","data transformation","ERS1212667 (OTU)","data item"
"MBSMPL0020-6-314","ERS1212667 (Extract)","DNA extract","dna sequencing","ERS1212667 (Assay)","Assay"
"MBSMPL0020-6-314","MBSMPL0020-6-314","sample from organism","dna extraction","ERS1212667 (Extract)","DNA extract"
"MBSMPL0020-6-315","ERS1212668 (Assay)","Assay","data transformation","ERS1212668 (OTU)","data item"
"MBSMPL0020-6-315","ERS1212668 (Extract)","DNA extract","dna sequencing","ERS1212668 (Assay)","Assay"
